 snap  color marker origin halo_id     tsi  sparsity m12    fsubms ksi    d_off  kuiper_V mean_beta
  156.0 red   circle merger 4.9936801E7 2.0  1.6026   0.7313 0.8762 0.8539 0.2142 0.0029   0.9268   
  166.0 red   circle merger 4.9936801E7 3.0  1.3848   0.6913 0.8808 0.593  0.029  0.0067   0.948    
  129.0 red   circle merger 4.9983977E7 0.0  1.4018   0.4031 0.6968 1.0908 0.1803 -0.0476  0.947    
  139.0 red   circle merger 4.9983977E7 1.0  1.9456   0.5363 0.8272 0.6814 0.054  -0.01    0.9483   
  149.0 red   circle merger 4.9983977E7 2.0  1.9663   0.5599 0.855  0.4287 0.1559 -0.1369  0.9046   
  159.0 red   circle merger 4.9983977E7 3.0  1.808    0.5598 0.8403 0.6423 0.1079 -0.0899  0.9307   
  169.0 red   circle merger 4.9983977E7 4.0  1.8331   0.7868 0.8905 0.6912 0.0621 0.024    0.9706   
  138.0 red   circle merger 4.9984417E7 0.0  1.7464   0.4017 0.6135 0.6881 0.0947 -0.0256  0.7621   
  148.0 red   circle merger 4.9984417E7 1.0  1.3953   0.3254 0.7052 0.6767 0.1915 0.1411   0.8285   
  158.0 red   circle merger 4.9984417E7 2.0  1.7409   0.3254 0.6808 0.7918 0.0721 0.0549   0.792    
  168.0 red   circle merger 4.9984417E7 3.0  1.2911   0.8029 0.8521 0.6575 0.15   0.1705   0.9741   
  136.0 red   circle merger 4.9984532E7 0.0  1.1904   0.2806 0.4773 0.7718 0.1655 0.2149   0.8129   
  146.0 red   circle merger 4.9984532E7 1.0  1.4695   0.2795 0.4348 0.9737 0.145  -0.1146  1.0316   
  166.0 red   circle merger 4.9984532E7 3.0  1.288    0.9407 0.8307 0.9882 0.0609 -0.1074  0.9248   
  138.0 red   circle merger 4.9984709E7 0.0  1.3977   0.6417 0.7583 0.7371 0.1819 -0.1514  1.0028   
  148.0 red   circle merger 4.9984709E7 1.0  1.2535   0.6888 0.8414 1.0475 0.1236 0.025    0.997    
  158.0 red   circle merger 4.9984709E7 2.0  1.3819   0.6737 0.8498 0.7224 0.1817 -0.0294  0.9679   
  168.0 red   circle merger 4.9984709E7 3.0  1.5685   0.675  0.849  0.4984 0.0929 -0.0406  1.0902   
  142.0 red   circle merger 4.996431E7  0.0  1.3535   0.7791 0.8075 0.6962 0.1561 -0.0113  0.8781   
  152.0 red   circle merger 4.996431E7  1.0  1.6472   0.745  0.8577 0.8209 0.181  0.1546   0.8636   
  162.0 red   circle merger 4.996431E7  2.0  2.4038   0.7396 0.8206 0.5948 0.1407 0.0854   0.9384   
  120.0 red   circle merger 4.999484E7  0.0  1.2546   0.4926 0.6284 0.3964 0.0422 0.0452   0.8765   
  130.0 red   circle merger 4.999484E7  1.0  1.3307   0.7748 0.8143 1.0257 0.0985 0.0889   0.9742   
  140.0 red   circle merger 4.999484E7  2.0  1.8096   0.4369 0.6722 0.5714 0.027  -0.039   0.8295   
  150.0 red   circle merger 4.999484E7  3.0  2.6841   0.4141 0.7687 0.4655 0.1689 0.1041   0.943    
  160.0 red   circle merger 4.999484E7  4.0  1.9879   0.4141 0.7071 0.7784 0.2026 0.1054   0.935    
  148.0 red   circle merger 5.0043264E7 0.0  1.4881   0.4637 0.7863 0.5553 0.0211 -0.0341  0.8396   
  158.0 red   circle merger 5.0043264E7 1.0  1.4418   0.5107 0.8066 0.9435 0.0521 -0.0901  0.7564   
  168.0 red   circle merger 5.0043264E7 2.0  1.1845   0.4592 0.7604 0.7152 0.0898 -0.1407  0.802    
  134.0 red   circle merger 5.0043448E7 0.0  1.0741   0.3449 0.4121 0.8466 0.1207 -0.002   0.9146   
  144.0 red   circle merger 5.0043448E7 1.0  1.1827   0.3436 0.4034 0.8749 0.1009 0.0852   0.863    
  154.0 red   circle merger 5.0043448E7 2.0  2.0208   0.803  0.8574 0.5977 0.0948 0.1503   0.8773   
  164.0 red   circle merger 5.0043448E7 3.0  1.337    0.6857 0.7772 0.4475 0.2187 0.056    1.0718   
  156.0 red   circle merger 5.0073725E7 0.0  1.6538   0.8056 0.8388 0.5393 0.2032 0.1049   0.772    
  166.0 red   circle merger 5.0073725E7 1.0  1.4646   0.7805 0.8775 0.5778 0.1799 0.0535   0.7881   
  140.0 red   circle merger 5.0116217E7 0.0  1.2411   0.7478 0.8186 0.5959 0.2266 -0.1509  0.9863   
  150.0 red   circle merger 5.0116217E7 1.0  1.2986   0.7419 0.8628 0.9836 0.0372 -0.1087  0.754    
  160.0 red   circle merger 5.0116217E7 2.0  1.8027   0.6814 0.8341 0.6786 0.2292 0.1584   0.9236   
  121.0 red   circle merger 5.0131536E7 0.0  1.2054   0.2824 0.6325 0.9143 0.0826 -0.0116  0.8379   
  131.0 red   circle merger 5.0131536E7 1.0  1.6146   0.215  0.4389 1.1716 0.1153 0.0241   0.8845   
  141.0 red   circle merger 5.0131536E7 2.0  1.4087   0.2149 0.4163 0.6671 0.1669 -0.0912  0.9555   
  151.0 red   circle merger 5.0131536E7 3.0  1.3853   0.2147 0.3733 0.6806 0.1836 0.1243   0.8671   
  161.0 red   circle merger 5.0131536E7 4.0  2.1752   0.3271 0.5632 0.7053 0.2581 0.1638   0.9056   
  157.0 red   circle merger 4.988959E7  0.0  1.696    0.4885 0.7776 0.6489 0.1737 0.0148   0.7253   
  167.0 red   circle merger 4.988959E7  1.0  1.6581   0.4171 0.821  0.6496 0.0572 -0.0375  0.7864   
  120.0 red   circle merger 4.9936428E7 0.0  1.4454   0.5434 0.6833 0.6769 0.0627 -0.1306  0.8081   
  130.0 red   circle merger 4.9936428E7 1.0  1.4016   0.3255 0.6179 0.8119 0.1085 0.0273   0.9312   
  140.0 red   circle merger 4.9936428E7 2.0  2.6017   0.8163 0.8868 0.7609 0.1242 0.0882   0.796    
  150.0 red   circle merger 4.9936428E7 3.0  1.4618   0.8148 0.9001 0.9096 0.0666 -0.0528  0.8445   
  160.0 red   circle merger 4.9936428E7 4.0  1.6798   0.6857 0.9234 0.7014 0.1464 0.0466   0.8679   
  136.0 red   circle merger 4.9936764E7 0.0  1.2463   0.2479 0.3944 0.0125 0.195  0.1147   0.7908   
  146.0 red   circle merger 4.9936764E7 1.0  1.6519   0.4735 0.6279 0.6913 0.1504 0.0594   0.7863   
  156.0 red   circle merger 4.9936764E7 2.0  2.4303   0.9639 0.9061 0.9426 0.2454 -0.0421  0.8026   
  166.0 red   circle merger 4.9936764E7 3.0  2.4439   0.6907 0.8999 0.8135 0.1087 0.0487   0.9278   
  122.0 red   circle merger 4.9979777E7 0.0  3.7699   0.8815 0.873  0.7649 0.252  -0.2157  0.9804   
  132.0 red   circle merger 4.9979777E7 1.0  1.2487   0.8229 0.8644 1.2832 0.0739 0.066    0.9445   
  142.0 red   circle merger 4.9979777E7 2.0  1.1647   0.6005 0.8335 0.7    0.1603 -0.2111  0.8547   
  152.0 red   circle merger 4.9979777E7 3.0  1.5915   0.6965 0.8361 0.8581 0.0853 -0.0096  0.9625   
  162.0 red   circle merger 4.9979777E7 4.0  1.3655   0.5918 0.7507 0.6565 0.2034 -0.197   0.8757   
  126.0 red   circle merger 4.9995464E7 0.0  1.4126   0.8601 0.7966 0.6443 0.028  -0.0034  0.8173   
  136.0 red   circle merger 4.9995464E7 1.0  1.1503   0.7155 0.8487 1.2703 0.1231 -0.0205  0.9926   
  146.0 red   circle merger 4.9995464E7 2.0  1.6235   0.6603 0.7718 0.8694 0.1441 0.1486   0.7916   
  156.0 red   circle merger 4.9995464E7 3.0  1.2696   0.4932 0.811  0.7024 0.1383 0.1575   0.8339   
  166.0 red   circle merger 4.9995464E7 4.0  1.163    0.5293 0.6945 0.3849 0.1079 0.1238   0.841    
  144.0 red   circle merger 5.0027338E7 0.0  1.256    0.3443 0.7189 0.8478 0.0482 0.0161   0.8458   
  154.0 red   circle merger 5.0027338E7 1.0  1.193    0.641  0.8018 0.5715 0.0394 0.0987   0.8762   
  164.0 red   circle merger 5.0027338E7 2.0  1.6777   0.634  0.8038 0.5192 0.212  0.1644   0.9912   
  120.0 red   circle merger 5.0058475E7 0.0  1.6218   0.5203 0.6747 1.2875 0.1283 0.0113   0.8429   
  130.0 red   circle merger 5.0058475E7 1.0  1.3454   0.5198 0.6186 0.6388 0.0548 8.0E-4   0.8225   
  140.0 red   circle merger 5.0058475E7 2.0  2.1499   0.5179 0.7421 0.6358 0.2329 -0.0957  0.8465   
  150.0 red   circle merger 5.0058475E7 3.0  1.4545   0.4027 0.7462 0.7941 0.0699 -0.0013  0.8882   
  160.0 red   circle merger 5.0058475E7 4.0  1.0737   0.3125 0.7225 0.4066 0.0886 0.0703   0.8935   
  156.0 red   circle merger 5.0072205E7 0.0  1.8479   0.9134 0.9223 0.753  0.2357 0.0677   0.8786   
  166.0 red   circle merger 5.0072205E7 1.0  1.5344   0.8599 0.919  0.7723 0.1002 0.0179   0.918    
  138.0 red   circle merger 5.0073434E7 0.0  2.42     0.7332 0.8531 0.7195 0.2642 0.3289   0.8927   
  148.0 red   circle merger 5.0073434E7 1.0  1.5482   0.8315 0.8769 0.6557 0.0786 -0.0289  0.8589   
  158.0 red   circle merger 5.0073434E7 2.0  2.2469   0.621  0.8204 0.7021 0.2065 -0.0508  0.8471   
  168.0 red   circle merger 5.0073434E7 3.0  1.3686   0.6977 0.7972 0.8396 0.1477 -0.0803  0.9622   
  138.0 red   circle merger 5.0100278E7 0.0  1.3948   0.1735 0.2526 0.0    0.4874 -0.2258  0.8927   
  148.0 red   circle merger 5.0100278E7 1.0  1.2978   0.9143 0.8659 0.8037 0.135  -0.0591  0.9026   
  158.0 red   circle merger 5.0100278E7 2.0  1.6944   0.7649 0.8529 0.5094 0.2603 -0.1017  0.9433   
  168.0 red   circle merger 5.0100278E7 3.0  1.5133   0.6822 0.7962 0.553  0.1069 0.0855   1.0122   
  122.0 red   circle merger 5.0162858E7 0.0  1.2788   0.8192 0.7663 1.3213 0.1114 0.1943   0.7591   
  132.0 red   circle merger 5.0162858E7 1.0  1.406    0.8277 0.8091 0.8454 0.0839 0.0764   0.9549   
  142.0 red   circle merger 5.0162858E7 2.0  1.0929   0.6543 0.7623 0.7095 0.1502 0.198    0.8069   
  152.0 red   circle merger 5.0162858E7 3.0  1.5307   0.5304 0.754  1.2096 0.1326 0.1952   0.9225   
  162.0 red   circle merger 5.0162858E7 4.0  1.5689   0.5304 0.7796 0.807  0.0585 0.0405   0.8786   
  129.0 red   circle merger 4.9897123E7 0.0  1.7249   0.8543 0.8177 0.8794 0.2355 -0.2457  0.9258   
  139.0 red   circle merger 4.9897123E7 1.0  1.555    0.8536 0.8617 0.8558 0.177  0.1895   1.045    
  149.0 red   circle merger 4.9897123E7 2.0  1.6106   0.4654 0.8312 0.8411 0.2162 0.1562   0.8505   
  159.0 red   circle merger 4.9897123E7 3.0  1.4219   0.4912 0.848  0.9537 0.1588 0.156    0.9525   
  169.0 red   circle merger 4.9897123E7 4.0  2.6704   0.5112 0.822  0.7332 0.1548 0.0984   0.9623   
  130.0 red   circle merger 4.9944863E7 1.0  1.1408   0.9568 0.7754 0.3597 0.1285 -0.1321  1.0734   
  140.0 red   circle merger 4.9944863E7 2.0  1.479    0.7309 0.7335 0.5123 0.3564 0.2498   0.9362   
  150.0 red   circle merger 4.9944863E7 3.0  1.1095   0.7222 0.8447 0.9419 0.131  0.1498   1.0299   
  160.0 red   circle merger 4.9944863E7 4.0  1.6377   0.6346 0.8059 0.6697 0.1185 0.0599   0.7621   
  125.0 red   circle merger 4.9989587E7 0.0  1.4859   0.349  0.6706 0.7748 0.1199 0.0204   0.8831   
  135.0 red   circle merger 4.9989587E7 1.0  1.4518   0.4035 0.7151 0.8128 0.1307 0.0091   0.9259   
  145.0 red   circle merger 4.9989587E7 2.0  1.5981   0.5575 0.7962 0.8801 0.0422 -0.0222  0.87     
  155.0 red   circle merger 4.9989587E7 3.0  1.4427   0.7224 0.8687 0.7114 0.1878 -0.1267  0.8577   
  165.0 red   circle merger 4.9989587E7 4.0  1.5843   0.7053 0.899  0.8186 0.094  0.0847   0.8971   
  135.0 red   circle merger 5.0005098E7 0.0  1.6678   0.472  0.9176 0.8096 0.0539 -0.0229  0.7483   
  145.0 red   circle merger 5.0005098E7 1.0  1.5377   0.839  0.9599 0.616  0.2031 -0.0168  0.6462   
  155.0 red   circle merger 5.0005098E7 2.0  1.3785   0.6993 0.9517 0.5443 0.0903 -0.0775  0.6906   
  165.0 red   circle merger 5.0005098E7 3.0  1.549    0.6993 0.9575 0.5279 0.0666 -0.0876  0.6537   
  169.0 red   circle merger 5.0006018E7 0.0  2.1561   0.5275 0.8974 0.699  0.0846 0.0204   0.7991   
  132.0 red   circle merger 5.0017178E7 0.0  1.7092   0.1038 0.3032 0.3577 0.7145 0.236    0.9076   
  142.0 red   circle merger 5.0017178E7 1.0  2.0431   0.735  0.9397 0.7062 0.1559 0.0811   0.72     
  152.0 red   circle merger 5.0017178E7 2.0  1.7047   0.6667 0.9456 0.7255 0.117  0.0829   0.7633   
  162.0 red   circle merger 5.0017178E7 3.0  2.0595   0.5587 0.9401 0.6365 0.027  -0.0136  0.7872   
  122.0 red   circle merger 5.0018169E7 0.0  1.503    0.6487 0.7997 0.4722 0.0436 0.0167   0.8942   
  132.0 red   circle merger 5.0018169E7 1.0  1.6599   0.7476 0.8288 0.5921 0.1502 0.0957   0.9071   
  142.0 red   circle merger 5.0018169E7 2.0  1.6214   0.6976 0.8511 0.6827 0.1851 0.1143   0.7889   
  152.0 red   circle merger 5.0018169E7 3.0  1.8407   0.5984 0.8209 0.6336 0.0933 0.1343   0.9315   
  162.0 red   circle merger 5.0018169E7 4.0  1.7449   0.4689 0.7959 0.6395 0.0452 0.13     0.8899   
  168.0 red   circle merger 5.0018269E7 2.0  2.3865   0.9071 0.8454 0.6353 0.2798 0.1732   1.1469   
  142.0 red   circle merger 5.0030946E7 0.0  1.0988   0.2836 0.5914 0.921  0.2351 -0.0907  0.9019   
  152.0 red   circle merger 5.0030946E7 1.0  2.0342   0.6931 0.8896 0.9502 0.2264 0.0903   0.9643   
  162.0 red   circle merger 5.0030946E7 2.0  1.3779   0.6922 0.9    0.9441 0.1545 0.1179   0.9813   
  142.0 red   circle merger 5.0045784E7 0.0  2.5488   0.8248 0.8942 0.7441 0.1577 0.0054   0.8769   
  152.0 red   circle merger 5.0045784E7 1.0  1.4973   0.8345 0.9067 0.4709 0.1504 0.0524   0.7565   
  162.0 red   circle merger 5.0045784E7 2.0  1.7541   0.6414 0.8982 0.6625 0.2151 -0.011   0.8283   
  144.0 red   circle merger 5.0062445E7 0.0  1.737    0.5439 0.9183 0.6338 0.0978 -0.0631  0.6377   
  154.0 red   circle merger 5.0062445E7 1.0  1.7944   0.5796 0.9384 0.6469 0.1712 0.0318   0.6506   
  164.0 red   circle merger 5.0062445E7 2.0  2.006    0.5794 0.9387 0.64   0.0272 -0.0378  0.6375   
  129.0 red   circle merger 5.0062915E7 0.0  1.3778   0.3542 0.7735 0.4407 0.091  0.0614   0.7896   
  139.0 red   circle merger 5.0062915E7 1.0  1.8205   0.3815 0.7311 0.7747 0.0688 -0.0769  0.825    
  149.0 red   circle merger 5.0062915E7 2.0  1.4705   0.3829 0.5014 0.4947 0.1531 -0.0299  0.6152   
  159.0 red   circle merger 5.0062915E7 3.0  1.2474   0.8503 0.8635 0.8152 0.0538 0.0027   1.0673   
  169.0 red   circle merger 5.0062915E7 4.0  1.6881   0.9059 0.787  0.5769 0.1536 -0.2581  0.9242   
  155.0 red   circle merger 5.0092104E7 0.0  1.4589   0.5011 0.6955 0.7268 0.0868 0.0378   0.7534   
  165.0 red   circle merger 5.0092104E7 1.0  2.1792   0.5001 0.6626 0.6906 0.111  0.0556   0.7973   
  149.0 red   circle merger 5.0092394E7 0.0  1.1937   0.3391 0.7105 0.5486 0.0888 -0.0068  0.8735   
  159.0 red   circle merger 5.0092394E7 1.0  2.4854   0.5304 0.7676 0.5921 0.0253 -0.05    0.9484   
  169.0 red   circle merger 5.0092394E7 2.0  2.0613   0.5313 0.7101 0.8167 0.1385 -0.1489  1.0026   
  157.0 red   circle merger 5.0092775E7 0.0  1.7634   0.6331 0.7708 0.5547 0.1554 0.0206   0.8646   
  167.0 red   circle merger 5.0092775E7 1.0  1.8555   0.6603 0.8664 0.6868 0.1267 0.0098   0.9471   
  123.0 red   circle merger 5.0106391E7 0.0  1.6652   1.0065 0.8257 0.2949 0.24   0.1685   0.7925   
  133.0 red   circle merger 5.0106391E7 1.0  1.2792   0.8188 0.8686 0.7779 0.0513 -0.0668  0.8723   
  143.0 red   circle merger 5.0106391E7 2.0  1.4448   0.6931 0.7817 0.299  0.0728 -0.0705  0.8475   
  153.0 red   circle merger 5.0106391E7 3.0  1.9944   0.6603 0.7361 0.2794 0.1185 -0.0408  0.9487   
  163.0 red   circle merger 5.0106391E7 4.0  1.3083   0.5596 0.7478 0.5695 0.1346 -0.0355  0.8917   
  125.0 red   circle merger 4.962788E7  0.0  1.3575   0.3899 0.838  1.0248 0.1608 -0.1258  0.9311   
  135.0 red   circle merger 4.962788E7  1.0  1.628    0.3897 0.8046 0.7219 0.0352 -0.035   0.8784   
  145.0 red   circle merger 4.962788E7  2.0  1.598    0.4446 0.8401 0.8337 0.0754 0.0267   0.8695   
  155.0 red   circle merger 4.962788E7  3.0  2.3437   0.8332 0.893  0.7262 0.1253 -0.0132  0.8492   
  165.0 red   circle merger 4.962788E7  4.0  1.6495   0.8314 0.9184 0.8085 0.1886 -0.1352  0.8409   
  153.0 red   circle merger 4.9658167E7 0.0  2.3156   0.5422 0.9402 0.6317 0.0723 0.0832   0.7479   
  163.0 red   circle merger 4.9658167E7 1.0  1.5354   0.5421 0.9343 0.63   0.0658 0.0495   0.8094   
  161.0 red   circle merger 4.9658882E7 0.0  1.2063   0.5515 0.82   0.7267 0.2187 0.1189   0.8183   
  134.0 red   circle merger 4.9658913E7 1.0  2.1223   0.9092 0.8342 0.5449 0.0776 -0.0729  0.9045   
  144.0 red   circle merger 4.9658913E7 2.0  2.0729   0.8906 0.8246 0.5893 0.1086 0.0965   0.8033   
  154.0 red   circle merger 4.9658913E7 3.0  1.5646   0.8236 0.8265 0.502  0.0839 0.0101   0.9207   
  164.0 red   circle merger 4.9658913E7 4.0  1.6118   0.406  0.582  0.7826 0.4356 0.1219   0.8375   
  130.0 red   circle merger 4.9659487E7 0.0  2.229    0.7132 0.8899 0.9782 0.2337 -0.0282  0.8227   
  140.0 red   circle merger 4.9659487E7 1.0  2.0587   0.7876 0.9201 0.8637 0.0259 0.0603   0.7078   
  150.0 red   circle merger 4.9659487E7 2.0  2.7238   0.6585 0.9306 0.8541 0.1834 0.1781   0.7863   
  160.0 red   circle merger 4.9659487E7 3.0  2.3577   0.6636 0.9376 0.722  0.0768 0.0863   0.7748   
  152.0 red   circle merger 4.9669847E7 0.0  1.1277   0.4816 0.6402 0.7885 0.1397 -0.0039  0.9114   
  162.0 red   circle merger 4.9669847E7 1.0  1.1596   0.4816 0.5214 0.3775 0.1267 -0.0035  0.845    
  122.0 red   circle merger 4.9699257E7 0.0  1.464    0.5276 0.7414 0.7267 0.1778 -0.1027  0.9967   
  132.0 red   circle merger 4.9699257E7 1.0  1.3295   0.5203 0.7902 0.7473 0.0547 0.0737   0.9727   
  142.0 red   circle merger 4.9699257E7 2.0  1.7445   0.5046 0.7908 0.9065 0.0949 0.0855   0.9663   
  152.0 red   circle merger 4.9699257E7 3.0  1.5623   0.9597 0.9109 0.504  0.1897 0.0819   0.8916   
  162.0 red   circle merger 4.9699257E7 4.0  1.2311   0.7816 0.8955 0.7179 0.0822 0.088    0.7983   
  151.0 red   circle merger 4.9699533E7 0.0  1.1792   0.5314 0.8698 0.5467 0.158  -0.0405  1.0035   
  161.0 red   circle merger 4.9699533E7 1.0  1.2338   0.6526 0.8822 0.5635 0.0646 0.0686   0.8157   
  162.0 red   circle merger 4.9730811E7 0.0  1.5321   0.7129 0.9226 0.7378 0.1103 -0.0513  0.7207   
  122.0 red   circle merger 4.9744242E7 0.0  2.4214   0.3555 0.8277 0.6939 0.028  0.0161   0.7349   
  132.0 red   circle merger 4.9744242E7 1.0  1.5794   0.3539 0.8102 0.6574 0.042  -0.0894  0.8591   
  142.0 red   circle merger 4.9744242E7 2.0  1.2534   0.3144 0.7598 0.6285 0.082  0.0154   0.7089   
  152.0 red   circle merger 4.9744242E7 3.0  1.3688   0.2463 0.7596 0.4493 0.0587 0.0456   0.7938   
  162.0 red   circle merger 4.9744242E7 4.0  2.0337   0.815  0.8977 0.7606 0.1614 0.1372   0.8527   
  135.0 red   circle merger 4.9745068E7 0.0  1.2544   0.3789 0.5883 0.4894 0.1676 -0.1648  0.9487   
  145.0 red   circle merger 4.9745068E7 1.0  1.0961   0.5938 0.7698 0.2722 0.2183 -0.1218  1.0915   
  155.0 red   circle merger 4.9745068E7 2.0  1.3223   0.5896 0.6925 1.0257 0.1955 0.2325   1.128    
  165.0 red   circle merger 4.9745068E7 3.0  2.2371   0.8455 0.8448 0.6068 0.1502 0.1521   0.9186   
  153.0 red   circle merger 4.978983E7  0.0  1.0678   0.0722 0.4105 0.265  0.1435 -0.0995  0.7061   
  163.0 red   circle merger 4.978983E7  1.0  1.6645   0.8577 0.712  0.8886 0.1539 -0.0773  0.8763   
  162.0 red   circle merger 4.9820401E7 0.0  1.4709   0.8415 0.8412 0.7011 0.075  -0.069   0.904    
  141.0 red   circle merger 4.9898439E7 0.0  1.3046   0.6889 0.7458 0.3944 0.1142 0.0656   0.8653   
  151.0 red   circle merger 4.9898439E7 1.0  1.1587   0.6604 0.7816 0.7092 0.1045 0.1112   0.9724   
  161.0 red   circle merger 4.9898439E7 2.0  1.9419   0.7605 0.7393 0.5707 0.1943 0.0102   0.9264   
  156.0 red   circle merger 5.0255249E7 0.0  1.5157   0.5188 0.8666 0.8047 0.1531 0.013    0.8427   
  166.0 red   circle merger 5.0255249E7 1.0  2.2413   0.5188 0.8606 0.9709 0.0973 0.0651   0.8224   
  163.0 red   circle merger 5.0331455E7 0.0  2.3871   0.7254 0.7403 0.4427 0.2301 -0.1526  0.7633   
  153.0 red   circle merger 5.0331814E7 0.0  1.2412   0.4604 0.813  1.1529 0.1468 -0.0602  0.9416   
  163.0 red   circle merger 5.0331814E7 1.0  1.3958   0.4608 0.8146 0.8648 0.1455 -0.1493  0.8316   
  150.0 red   circle merger 5.0346649E7 0.0  1.8361   0.7895 0.8607 0.5596 0.0281 -0.0094  0.9834   
  160.0 red   circle merger 5.0346649E7 1.0  1.1672   0.7964 0.8624 0.8461 0.0813 -0.0173  0.8768   
  138.0 red   circle merger 5.0346791E7 0.0  1.6954   0.792  0.8584 0.6739 0.1559 0.204    0.9091   
  148.0 red   circle merger 5.0346791E7 1.0  1.1837   0.7607 0.8357 0.7914 0.1104 -0.1004  0.931    
  158.0 red   circle merger 5.0346791E7 2.0  1.5126   0.5143 0.8075 0.5806 0.0695 -0.0656  0.9081   
  168.0 red   circle merger 5.0346791E7 3.0  1.8174   0.5132 0.7505 0.589  0.1558 -0.104   0.9636   
  145.0 red   circle merger 5.0363211E7 0.0  1.3303   0.5484 0.8213 0.7564 0.0521 0.0862   0.7343   
  155.0 red   circle merger 5.0363211E7 1.0  1.4304   0.5437 0.8265 0.7284 0.1456 -0.0557  0.8189   
  165.0 red   circle merger 5.0363211E7 2.0  1.7146   0.5452 0.8009 0.4463 0.1795 -0.0677  0.7924   
  158.0 red   circle merger 5.0377461E7 0.0  1.3757   0.5776 0.8818 0.6777 0.1171 -0.0028  0.9396   
  168.0 red   circle merger 5.0377461E7 1.0  1.5545   0.792  0.9035 0.6516 0.1131 0.0199   0.8881   
  148.0 red   circle merger 5.0408174E7 1.0  1.7234   0.6496 0.844  0.4574 0.1618 -0.1559  0.7461   
  158.0 red   circle merger 5.0408174E7 2.0  1.665    0.6155 0.8862 0.6619 0.213  -0.1473  0.7751   
  168.0 red   circle merger 5.0408174E7 3.0  1.4752   0.6406 0.8255 0.7071 0.1002 -0.0778  0.9039   
  128.0 red   circle merger 5.0437965E7 0.0  1.8327   0.7835 0.8517 0.8295 0.2045 -0.0862  0.8987   
  138.0 red   circle merger 5.0437965E7 1.0  1.418    0.8572 0.849  0.8671 0.1107 -0.1498  0.8014   
  148.0 red   circle merger 5.0437965E7 2.0  1.2141   0.5237 0.8174 0.6957 0.1095 0.0371   0.8657   
  158.0 red   circle merger 5.0437965E7 3.0  1.684    0.6531 0.8369 0.6086 0.0708 0.0306   0.7584   
  168.0 red   circle merger 5.0437965E7 4.0  1.329    0.6528 0.8467 0.5926 0.053  -0.0668  0.8791   
  122.0 red   circle merger 5.046989E7  0.0  1.1211   0.4723 0.616  0.8397 0.1694 -0.078   0.848    
  132.0 red   circle merger 5.046989E7  1.0  1.2291   0.527  0.7453 0.6926 0.0327 0.0473   0.9588   
  142.0 red   circle merger 5.046989E7  2.0  1.5756   0.3102 0.6092 0.9927 0.0639 -0.0498  0.8481   
  152.0 red   circle merger 5.046989E7  3.0  1.6      0.2796 0.5759 0.6083 0.0746 0.0112   0.925    
  162.0 red   circle merger 5.046989E7  4.0  1.212    0.4877 0.6143 0.5748 0.0759 -0.0217  0.8258   
  168.0 red   circle merger 5.0484994E7 0.0  1.3449   0.4942 0.7496 0.455  0.157  -0.1065  0.859    
  120.0 red   circle merger 5.0485211E7 0.0  1.4639   0.6021 0.7069 0.8653 0.2794 -0.0357  0.8522   
  130.0 red   circle merger 5.0485211E7 1.0  1.1342   0.8214 0.8642 0.8615 0.114  0.1181   0.8651   
  140.0 red   circle merger 5.0485211E7 2.0  1.1394   0.6656 0.8545 0.433  0.112  0.0913   0.9439   
  150.0 red   circle merger 5.0485211E7 3.0  1.2153   0.5648 0.8288 0.8071 0.1058 -0.0657  0.9273   
  160.0 red   circle merger 5.0485211E7 4.0  1.2678   0.5733 0.7731 0.8257 0.0763 -0.0582  0.9302   
  119.0 red   circle merger 4.9510023E7 0.0  1.1056   0.5493 0.5886 0.5658 0.2739 -0.1042  0.7128   
  129.0 red   circle merger 4.9510023E7 1.0  1.3685   0.8127 0.9202 0.7983 0.0905 -0.122   0.6621   
  139.0 red   circle merger 4.9510023E7 2.0  1.9298   0.6603 0.9307 0.7477 0.082  0.0181   0.708    
  149.0 red   circle merger 4.9510023E7 3.0  1.4374   0.6519 0.9332 0.8006 0.0877 0.0864   0.6892   
  159.0 red   circle merger 4.9510023E7 4.0  2.381    0.4784 0.9081 0.6265 0.104  0.0612   0.7548   
  169.0 red   circle merger 4.9510023E7 5.0  2.3605   0.4796 0.909  0.6151 0.0366 -0.0243  0.7765   
  158.0 red   circle merger 4.9522726E7 0.0  2.3349   0.6537 0.9561 0.797  0.0979 0.0336   0.681    
  168.0 red   circle merger 4.9522726E7 1.0  2.3494   0.6408 0.9452 0.7774 0.0287 -0.0091  0.6816   
  148.0 red   circle merger 4.9524133E7 0.0  1.5063   0.6881 0.9111 0.7194 0.1077 0.0848   0.8303   
  158.0 red   circle merger 4.9524133E7 1.0  1.6593   0.6758 0.9172 0.4573 0.1458 0.0471   0.8155   
  168.0 red   circle merger 4.9524133E7 2.0  1.8881   0.6757 0.8833 0.7948 0.0411 0.0523   0.8427   
  162.0 red   circle merger 4.9525373E7 0.0  1.6654   0.8453 0.8955 0.5369 0.3279 0.2634   1.126    
  129.0 red   circle merger 4.9582288E7 0.0  1.4156   0.5517 0.816  0.994  0.069  -0.07    0.8752   
  139.0 red   circle merger 4.9582288E7 1.0  1.6984   0.5304 0.8555 0.8403 0.1121 -0.0037  0.9348   
  149.0 red   circle merger 4.9582288E7 2.0  2.6275   0.6563 0.847  0.6861 0.1544 0.1354   0.8134   
